timestamp,id,cloud_cover_high,cloud_cover_low,cloud_cover_mid,dew_point_2m,precipitation,pressure_msl,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,temperature_2m,wind_gusts_10m,wind_speed_100m,wind_speed_10m,dow,dow_0,dow_1,dow_2,dow_3,dow_4,dow_5,dow_6,dow_sin,dow_cos,weekend,holiday
2015-01-14 08:00:00,PAN_day_3,0.463143,19.372707,3.3108253,23.070383,0.0,1011.3641,0.2566061,0.30821684,26.325136,27.450815,25.755318,19.839117,15.785448,11.285392,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 09:00:00,PAN_day_3,0.0,32.58242,4.8729095,22.92079,0.0,1011.951,0.2566061,0.30821684,27.182226,27.409216,26.938988,26.179974,17.5339,13.046748,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 10:00:00,PAN_day_3,0.0,24.585342,9.643956,22.784546,0.0,1011.82086,0.25650424,0.30821684,28.308023,27.454123,28.204483,26.746315,17.861658,13.29635,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 11:00:00,PAN_day_3,0.0,23.053722,12.649193,22.636593,0.010186304,1011.41125,0.25637192,0.30738488,29.17735,27.55743,29.01046,26.006481,17.086739,12.417779,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 12:00:00,PAN_day_3,0.0,28.32069,25.722906,22.724998,0.010186304,1010.51483,0.25537187,0.30731872,30.095003,27.66074,29.528263,24.40374,16.59381,11.669494,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 13:00:00,PAN_day_3,0.0,23.191288,25.82477,22.648533,0.0,1009.6682,0.25520384,0.30725256,30.702621,27.812263,29.725838,22.6562,16.198668,11.324588,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 14:00:00,PAN_day_3,0.0,18.020945,19.233582,22.74965,0.020372609,1008.79834,0.25496966,0.3063187,30.995481,27.963787,29.60052,25.282223,17.885344,12.500425,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 15:00:00,PAN_day_3,0.33081645,20.318377,11.066164,22.516714,0.010186304,1008.2115,0.25480163,0.30625254,31.060238,28.112001,29.721745,28.076866,19.923199,14.317991,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 16:00:00,PAN_day_3,2.2495518,22.33177,8.824423,22.302103,0.019848987,1008.0385,0.25463364,0.30542058,30.782131,28.218616,29.4187,31.397182,22.557571,16.038488,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
2015-01-14 17:00:00,PAN_day_3,1.6540822,23.822456,8.058613,22.45158,0.006616329,1007.7313,0.25463364,0.30542058,30.112692,28.32014,28.578032,33.09897,20.64254,14.411414,2,0,0,1,0,0,0,0,0.9749279,-0.22252093,0,0
